"Order No.","Season","Account No.","Customer Name","Customer Order No.","Style No","Style Name","Color Code","Color Description","Barcode","Size","Qty (CU)","Currency","Wholesale Price","Total WSP Amount","Recommended Retail Price","RRP Currency","Brand","Sub-brand","Category","Sub-category","Type","Bill of material","Net Weight (kg)","Dimensions","Country (COO)","Customs Tariff No","Delivery window","Washing","Additional washing instructions","Cycle","Ironing","Drying","Drycleaning","Bleaching","Hardware care","Gender","Age grade","GOTS","GRS","OEKO-TEX No.","CE marked","CA marked","Package type","Packaging height (cm)","Packaging length (cm)","Packaging width (cm)"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20579","Delani Stripe Denim Dungarees","2671","Classic navy / Creme de la creme","5715493521707","104","1","EUR","36","36","90","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DUNGAREE","100% Cotton","355","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","25","430","350"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20579","Delani Stripe Denim Dungarees","2671","Classic navy / Creme de la creme","5715493521691","98","1","EUR","36","36","90","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DUNGAREE","100% Cotton","0.344","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","25","370","325"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20579","Delani Stripe Denim Dungarees","2671","Classic navy / Creme de la creme","5715493545284","92","1","EUR","36","36","90","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DUNGAREE","100% Cotton","0.324","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","30","390","290"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20579","Delani Stripe Denim Dungarees","2671","Classic navy / Creme de la creme","5715493545277","86","1","EUR","36","36","90","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DUNGAREE","100% Cotton","0.308","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","30","380","290"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521912","140","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","0.27","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","310","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521905","134","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","0.258","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","310","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521899","128","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","0.244","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","30","320","255"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521882","122","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","0.234","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","20","310","255"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521875","116","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","0.226","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","290","215"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521868","110","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","0.21","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","270","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521851","104","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","190","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","20","350","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521844","98","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","0.186","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","20","300","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521837","92","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","0.182","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","20","300","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20581","Dayla Printed Denim Skirt","2667","Sweethearts / light blue denim","5715493521820","86","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SKIRT","100% Cotton","0.172","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","30","285","245"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20582","Borrisa Printed Denim Shorts","2667","Sweethearts / light blue denim","5715493521981","110","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.192","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","300","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20582","Borrisa Printed Denim Shorts","2667","Sweethearts / light blue denim","5715493521998","116","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.206","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","280","225"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20582","Borrisa Printed Denim Shorts","2667","Sweethearts / light blue denim","5715493522001","122","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.214","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","320","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20582","Borrisa Printed Denim Shorts","2667","Sweethearts / light blue denim","5715493522018","128","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.228","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","330","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20582","Borrisa Printed Denim Shorts","2667","Sweethearts / light blue denim","5715493522025","134","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.242","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","310","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20582","Borrisa Printed Denim Shorts","2667","Sweethearts / light blue denim","5715493522032","140","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.256","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","320","265"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20582","Borrisa Printed Denim Shorts","2667","Sweethearts / light blue denim","5715493521974","104","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","170","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","30","360","270"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20582","Borrisa Printed Denim Shorts","2667","Sweethearts / light blue denim","5715493521967","98","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.172","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","270","210"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20582","Borrisa Printed Denim Shorts","2667","Sweethearts / light blue denim","5715493521950","92","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.164","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","260","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20628","Norelle Hardcase Suitcase","1232","Peach / Sea shell","5715493522537","ONE SIZE","4","EUR","48","192","120","EUR","LIEWOOD","LIEWOOD WEAR","ACCESSORIES","ACCESSORIES","TRAVELBAG","LINING: 100% Polyester; Telescope tube: 100% Aluminium; Suitcase, Pull bar, Handle, Wheel cap: 100% ABS; Wheel frame: 100% Polypropylene (PP)","2.226","INCLUDING WHEELS: HEIGHT (CM) 44; WIDTH (CM) 32; DEPTH (CM) 21","China","4202125000","February 2026","","","","","","","","","UNISEX","5y+","","","","No","No","Polybag w/logo","220","420","260"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20630","Kenza Printed Denim Overshirt","2667","Sweethearts / light blue denim","5715493522636","140","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.538","","China","6204320000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","305","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20630","Kenza Printed Denim Overshirt","2667","Sweethearts / light blue denim","5715493522629","134","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.5","","China","6204320000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","60","320","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20630","Kenza Printed Denim Overshirt","2667","Sweethearts / light blue denim","5715493522612","128","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.47","","China","6204320000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","60","300","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20630","Kenza Printed Denim Overshirt","2667","Sweethearts / light blue denim","5715493522605","122","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.448","","China","6204320000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","320","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20630","Kenza Printed Denim Overshirt","2667","Sweethearts / light blue denim","5715493522599","116","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.292","","China","6204320000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","300","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20630","Kenza Printed Denim Overshirt","2667","Sweethearts / light blue denim","5715493522582","110","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.4","","China","6204320000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","290","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20630","Kenza Printed Denim Overshirt","2667","Sweethearts / light blue denim","5715493522575","104","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","370","","China","6204320000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","350","270"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20630","Kenza Printed Denim Overshirt","2667","Sweethearts / light blue denim","5715493522568","98","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.348","","China","6204320000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","270","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20630","Kenza Printed Denim Overshirt","2667","Sweethearts / light blue denim","5715493522551","92","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.334","","China","6204320000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","305","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20637","Tyler Placement SS T-shirt","2641","Sweethearts / Pale tuscany","5715493522766","98/104","3","EUR","13.6","40.8","32","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.118","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","335","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20637","Tyler Placement SS T-shirt","2641","Sweethearts / Pale tuscany","5715493522780","122/128","2","EUR","13.6","27.2","32","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.162","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","350","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20637","Tyler Placement SS T-shirt","2641","Sweethearts / Pale tuscany","5715493522797","134/140","4","EUR","13.6","54.4","32","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.116","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","330","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20638","Tyler Placement LS T-shirt","2634","Cool kids / Beach blue","5715493522872","134/140","1","EUR","13.6","13.6","34","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.228","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","340","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20638","Tyler Placement LS T-shirt","2634","Cool kids / Beach blue","5715493522865","122/128","1","EUR","13.6","13.6","34","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.2","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","340","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20638","Tyler Placement LS T-shirt","2634","Cool kids / Beach blue","5715493522858","110/116","1","EUR","13.6","13.6","34","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.17","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","340","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20638","Tyler Placement LS T-shirt","2634","Cool kids / Beach blue","5715493522841","98/104","1","EUR","13.6","13.6","34","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.154","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","2","270","350"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20638","Tyler Placement LS T-shirt","2634","Cool kids / Beach blue","5715493522834","86/92","1","EUR","13.6","13.6","34","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.13","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","330","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20639","Borris Printed Denim Pants","2667","Sweethearts / light blue denim","5715493523053","140","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.426","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","55","320","260"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20639","Borris Printed Denim Pants","2667","Sweethearts / light blue denim","5715493523046","134","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.4","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","290","250"
